date, pm25, pm10, o3, no2, so2, co
2022/2/9, 95, 54, 41, 33, 3, 6
2022/2/10, 113, 63, 45, 41, 4, 7
2022/2/11, 137, 74, 48, 38, 3, 8
2022/2/12, 155, 68, 50, 33, 3, 7
2022/2/13, 151, 62, 47, 30, 2, 6
2022/2/14, 139, 33, 35, 17, 2, 4
2022/2/15, 69, 24, 29, 13, 2, 3
2022/2/16, 57, 26, 32, 17, 2, 4
2022/2/17, 59, 38, 32, 32, 4, 5
2022/2/18, 76, 43, 35, 25, 4, 5
2022/2/19, 95, 29, 36, 13, 2, 3
2022/2/20, 57, 32, 35, 22, 2, 4
2022/2/21, 62, 30, 35, 19, 3, 4
2022/2/22, 62, 29, 32, 16, 3, 4
2022/2/23, 58, 32, 35, 23, 3, 4
2022/2/24, 69, 54, 51, 29, 3, 5
2022/2/25, 115, 56, 51, 23, 2, 5
2022/2/26, 122, 47, 40, 19, 3, 4
2022/2/27, 79, 39, 35, 28, 2, 4
2022/2/28, 68, 41, 36, 23, 1, 4
2022/3/1, 82, 32, 36, 21, 3, 4
2022/3/2, 58, 48, 48, 26, 2, 5
2022/3/3, 87, 76, 68, 23, 2, 5
2022/3/4, 123, 83, 36, 14, 3, 4
2022/3/5, 73, 38, 37, 16, 3, 4
2022/3/6, 53, 42, 31, 27, 3, 4
2022/3/7, 66, 48, 45, 27, 3, 5
2022/3/8, 77, 60, 49, 29, 5, 5
2022/3/9, 111, 57, 47, 33, 3, 5
2022/3/10, 99, 61, 46, 37, 3, 5
2022/3/11, 110, 51, 41, 22, 2, 4
2022/3/12, 91, 22, 37, 13, 1, 3
2022/3/13, 53, 26, 44, 16, 1, 4
2022/3/14, 66, 49, 33, 19, 4, 6
2022/3/15, 99, 53, 40, 26, 3, 6
2022/3/16, 101, 61, 31, 27, 2, 6
2022/3/17, 117, 11, 29, 16, 1, 3
2022/3/18, 26, 20, 36, 15, 1, 4
2022/3/19, 39, 31, 40, 16, 3, 5
2022/3/20, 75, 37, 34, 23, 2, 4
2022/3/21, 77, 44, 44, 20, 3, 5
2022/3/22, 91, 51, 36, 25, 2, 5
2022/3/23, 109, 51, 53, 25, 3, 5
2022/3/24, 100, 51, 48, 22, 2, 4
2022/3/25, 103, 19, 40, 13, 1, 4
2022/3/26, 43, 40, 43, 14, 2, 4
2022/3/27, 68, 31, 39, 22, 3, 4
2022/3/28, 60, 39, 47, 23, 3, 3
2022/3/29, 69, 38, 33, 26, 1, 4
2022/3/30, 66, 37, 35, 16, 2, 4
2022/3/31, 81, 32, 39, 18, 2, 4
2021/10/1, 82, 44, 59, 16, 1, 4
2021/10/2, 87, 33, 65, 11, 2, 4
2021/10/3, 69, 42, 40, 15, 2, 3
2021/10/4, 63, 32, 36, 15, 1, 3
2021/10/5, 57, 27, 35, 15, 2, 2
2021/10/6, 50, 29, 38, 16, 2, 3
2021/10/7, 60, 28, 18, 20, 2, 3
2021/10/8, 66, 25, 36, 14, 2, 3
2021/10/9, 58, 26, 37, 12, 3, 3
2021/10/10, 60, 17, 31, 12, 2, 3
2021/10/11, 41, 14, 20, 14, 1, 2
2021/10/12, 33, 14, 26, 14, 2, 2
2021/10/13, 24, 22, 36, 18, 2, 3
2021/10/14, 47, 40, 33, 20, 2, 3
2021/10/15, 81, 36, 28, 13, 3, 3
2021/10/16, 64, 25, 29, 11, 2, 3
2021/10/17, 45, 28, 31, 20, 2, 3
2021/10/18, 50, 31, 36, 20, 3, 3
2021/10/19, 62, 36, 35, 23, 2, 4
2021/10/20, 70, 36, 37, 25, 3, 4
2021/10/21, 72, 45, 40, 27, 4, 4
2021/10/22, 83, 39, 36, 26, 3, 4
2021/10/23, 71, 33, 44, 22, 3, 4
2021/10/24, 67, 43, 42, 27, 3, 4
2021/10/25, 79, 48, 48, 31, 3, 5
2021/10/26, 88, 54, 43, 26, 3, 5
2021/10/27, 103, 37, 31, 28, 4, 4
2021/10/28, 61, 31, 34, 28, 2, 4
2021/10/29, 51, 32, 30, 26, 2, 4
2021/10/30, 56, 32, 41, 22, 3, 4
2021/10/31, 65, 40, 44, 21, 2, 4
2021/11/1, 74, 43, 41, 24, 2, 4
2021/11/2, 79, 46, 40, 27, 2, 5
2021/11/3, 87, 52, 45, 26, 2, 5
2021/11/4, 100, 55, 37, 31, 2, 4
2021/11/5, 102, 48, 45, 29, 2, 5
2021/11/6, 76, 27, 36, 17, 2, 3
2021/11/7, 54, 20, 29, 16, 1, 3
2021/11/8, 35, 17, 31, 14, 1, 2
2021/11/9, 39, 14, 27, 18, 1, 3
2021/11/10, 34, 21, 25, 19, 1, 3
2021/11/11, 42, 17, 20, 19, 1, 3
2021/11/12, 40, 24, 31, 21, 1, 3
2021/11/13, 50, 46, 45, 21, 3, 5
2021/11/14, 81, 65, 34, 30, 3, 6
2021/11/15, 100, 60, 33, 31, 4, 5
2021/11/16, 95, 50, 33, 30, 4, 4
2021/11/17, 76, 50, 43, 28, 2, 4
2021/11/18, 80, 54, 43, 30, 1, 5
2021/11/19, 99, 73, 35, 32, 1, 6
2021/11/20, 158, 69, 30, 32, 2, 7
2021/11/21, 155, 36, 26, 17, 2, 4
2021/11/22, 65, 24, 21, 20, 2, 4
2021/11/23, 55, 31, 25, 26, 2, 4
2021/11/24, 60, 54, 35, 28, 3, 4
2021/11/25, 77, 43, 30, 30, 2, 5
2021/11/26, 71, 39, 23, 28, 3, 5
2021/11/27, 74, 38, 26, 30, 3, 5
2021/11/28, 82, 42, 24, 35, 3, 5
2021/11/29, 78, 23, 31, 19, 2, 4
2021/11/30, 56, 22, 23, 15, 3, 3
2021/12/1, 49, 25, 25, 22, 3, 4
2021/12/2, 54, 30, 24, 20, 4, 4
2021/12/3, 57, 29, 19, 27, 3, 5
2021/12/4, 57, 34, 22, 27, 3, 5
2021/12/5, 74, 44, 23, 35, 4, 6
2021/12/6, 86, 62, 21, 39, 3, 7
2021/12/7, 123, 63, 26, 38, 3, 6
2021/12/8, 134, 41, 17, 39, 2, 6
2021/12/9, 77, 37, 24, 35, 3, 6
2021/12/10, 74, 58, 27, 26, 2, 7
2021/12/11, 125, 52, 26, 19, 2, 5
2021/12/12, 110, 25, 24, 22, 2, 4
2021/12/13, 54, 28, 29, 24, 2, 4
2021/12/14, 57, 47, 37, 27, 2, 6
2021/12/15, 91, 69, 30, 34, 3, 7
2021/12/16, 148, 42, 24, 17, 3, 5
2021/12/17, 76, 22, 24, 16, 2, 4
2021/12/18, 35, 28, 28, 18, 2, 4
2021/12/19, 56, 41, 36, 27, 3, 5
2021/12/20, 66, 62, 34, 32, 3, 7
2021/12/21, 112, 54, 19, 34, 3, 7
2021/12/22, 101, 49, 16, 39, 4, 7
2021/12/23, 91, 55, 24, 36, 3, 7
2021/12/24, 116, 22, 26, 10, 2, 3
2021/12/25, 53, 19, 26, 11, 2, 3
2021/12/26, 52, 24, 23, 26, 4, 5
2021/12/27, 57, 39, 23, 37, 3, 6
2021/12/28, 78, 41, 26, 22, 2, 4
2021/12/29, 81, 23, 24, 14, 3, 3
2021/12/30, 44, 24, 26, 16, 3, 4
2021/12/31, 44, 27, 22, 27, 3, 5
2022/1/1, 65, 44, 26, 32, 3, 6
2022/1/2, 91, 34, 21, 31, 3, 5
2021/7/1, 93, 32, 66, 17, 2, 3
2021/7/2, 91, 18, 30, 10, 1, 2
2021/7/3, 54, 9, 36, 8, 1, 2
2021/7/4, 26, 13, 27, 13, 2, 2
2021/7/5, 26, 8, 27, 15, 3, 2
2021/7/6, 26, 7, 26, 14, 2, 2
2021/7/7, 26, 14, 32, 16, 2, 3
2021/7/8, 25, 20, 37, 13, 1, 3
2021/7/9, 46, 24, 49, 10, 1, 3
2021/7/10, 59, 26, 47, 8, 1, 2
2021/7/11, 57, 32, 39, 13, 1, 2
2021/7/12, 60, 21, 23, 8, 1, 2
2021/7/13, 39, 16, 18, 7, 1, 2
2021/7/14, 42, 16, 28, 12, 2, 2
2021/7/15, 48, 21, 43, 12, 1, 2
2021/7/16, 59, 19, 34, 10, 2, 3
2021/7/17, 56, 19, 31, 9, 1, 2
2021/7/18, 47, 22, 23, 12, 2, 2
2021/7/19, 51, 23, 32, 13, 2, 2
2021/7/20, 42, 25, 33, 13, 2, 2
2021/7/21, 48, 25, 33, 11, 3, 2
2021/7/22, 57, 27, 39, 14, 3, 2
2021/7/23, 60, 23, 33, 12, 2, 2
2021/7/24, 56, 22, 26, 8, 2, 2
2021/7/25, 50, 18, 33, 11, 1, 2
2021/7/26, 49, 23, 52, 16, 3, 2
2021/7/27, 63, 27, 73, 11, 2, 2
2021/7/28, 60, 26, 66, 13, 3, 3
2021/7/29, 64, 22, 27, 10, 3, 2
2021/7/30, 49, 19, 48, 12, 1, 2
2021/7/31, 39, 22, 39, 10, 2, 3
2021/8/1, 41, 16, 35, 12, 2, 2
2021/8/2, 27, 18, 27, 12, 1, 2
2021/8/3, 43, 24, 33, 9, 2, 2
2021/8/4, 49, 22, 38, 12, 2, 2
2021/8/5, 50, 26, 57, 14, 2, 2
2021/8/6, 59, 28, 58, 15, 3, 2
2021/8/7, 60, 28, 33, 11, 2, 2
2021/8/8, 63, 18, 58, 13, 2, 2
2021/8/9, 37, 22, 44, 13, 2, 3
2021/8/10, 47, 22, 52, 12, 2, 2
2021/8/11, 55, 32, 55, 16, 2, 3
2021/8/12, 73, 28, 38, 15, 2, 3
2021/8/13, 60, 21, 39, 11, 1, 2
2021/8/14, 51, 17, 37, 8, 1, 2
2021/8/15, 31, 18, 35, 7, 2, 2
2021/8/16, 42, 20, 35, 11, 1, 2
2021/8/17, 42, 19, 37, 14, 2, 2
2021/8/18, 30, 20, 35, 14, 2, 2
2021/8/19, 34, 21, 58, 11, 2, 3
2021/8/20, 44, 19, 46, 12, 1, 3
2021/8/21, 36, 26, 50, 12, 1, 3
2021/8/22, 49, 15, 24, 12, 1, 2
2021/8/23, 31, 15, 37, 10, 1, 3
2021/8/24, 30, 16, 29, 15, 1, 3
2021/8/25, 26, 36, 48, 17, 1, 4
2021/8/26, 60, 32, 32, 17, 1, 4
2021/8/27, 66, 29, 47, 12, 2, 4
2021/8/28, 65, 21, 37, 11, 1, 4
2021/8/29, 51, 35, 40, 17, 1, 4
2021/8/30, 69, 30, 31, 14, 2, 3
2021/8/31, 59, 18, 31, 12, 2, 2
2021/9/1, 35, 23, 30, 12, 1, 3
2021/9/2, 43, 16, 33, 11, 1, 3
2021/9/3, 33, 12, 40, 13, 1, 3
2021/9/4, 24, 15, 24, 10, 1, 3
2021/9/5, 31, 13, 31, 14, 1, 3
2021/9/6, 29, 14, 32, 11, 1, 3
2021/9/7, 30, 12, 38, 14, 2, 3
2021/9/8, 24, 24, 49, 17, 2, 3
2021/9/9, 49, 23, 37, 15, 1, 3
2021/9/10, 52, 22, 58, 16, 2, 3
2021/9/11, 48, 31, 55, 13, 1, 3
2021/9/12, 74, 27, 38, 14, 1, 3
2021/9/13, 57, 17, 31, 12, 1, 2
2021/9/14, 32, 16, 37, 11, 1, 2
2021/9/15, 30, 16, 35, 12, 2, 3
2021/9/16, 32, 10, 27, 12, 1, 3
2021/9/17, 25, 13, 31, 14, 2, 3
2021/9/18, 29, 13, 39, 11, 1, 3
2021/9/19, 33, 17, 36, 7, 1, 3
2021/9/20, 46, 16, 40, 8, 1, 3
2021/9/21, 40, 25, 59, 11, 1, 4
2021/9/22, 61, 20, 44, 16, 2, 3
2021/9/23, 49, 19, 41, 16, 1, 3
2021/9/24, 47, 15, 29, 12, 1, 3
2021/9/25, 31, 15, 28, 8, 1, 3
2021/9/26, 36, 18, 36, 14, 1, 3
2021/9/27, 33, 22, 28, 15, 2, 3
2021/9/28, 48, 20, 31, 18, 1, 4
2021/9/29, 54, 24, 44, 16, 2, 3
2021/9/30, 52, 37, 74, 20, 3, 4
2021/4/1, 72, 49, 47, 20, 2, 3
2021/4/2, 64, 28, 38, 14, 1, 3
2021/4/3, 45, 3, 30, 12, 1, 3
2021/4/4, 23, 16, 40, 16, 2, 3
2021/4/5, 44, 37, 56, 23, 3, 3
2021/4/6, 78, 59, 53, 23, 4, 4
2021/4/7, 135, 50, 46, 19, 2, 4
2021/4/8, 90, 42, 48, 22, 2, 3
2021/4/9, 72, 37, 52, 17, 2, 3
2021/4/10, 67, 40, 56, 18, 3, 3
2021/4/11, 76, 22, 40, 17, 3, 3
2021/4/12, 50, 19, 36, 13, 1, 3
2021/4/13, 43, 32, 45, 16, 3, 3
2021/4/14, 61, 40, 47, 22, 2, 3
2021/4/15, 71, 42, 45, 20, 2, 3
2021/4/16, 73, 71, 39, 16, 2, 3
2021/4/17, 83, 38, 45, 11, 2, 3
2021/4/18, 57, 43, 68, 18, 2, 3
2021/4/19, 74, 55, 92, 25, 4, 4
2021/4/20, 100, 59, 96, 25, 3, 4
2021/4/21, 105, 53, 63, 20, 4, 3
2021/4/22, 86, 29, 53, 13, 2, 2
2021/4/23, 51, 30, 59, 17, 3, 3
2021/4/24, 57, 42, 70, 15, 3, 3
2021/4/25, 86, 35, 52, 14, 2, 3
2021/4/26, 70, 34, 45, 17, 3, 3
2021/4/27, 63, 79, 51, 17, 3, 3
2021/4/28, 97, 76, 64, 18, 2, 3
2021/4/29, 97, 50, 65, 14, 2, 3
2021/4/30, 79, 34, 46, 15, 2, 3
2021/5/1, 73, 22, 45, 12, 2, 3
2021/5/2, 52, 20, 52, 16, 2, 3
2021/5/3, 54, 24, 46, 11, 1, 3
2021/5/4, 53, 39, 47, 10, 2, 3
2021/5/5, 53, 62, 63, 18, 2, 4
2021/5/6, 66, 192, 53, 14, 3, 4
2021/5/7, 121, 319, 73, 11, 2, 4
2021/5/8, 174, 88, 45, 11, 2, 3
2021/5/9, 97, 24, 36, 19, 2, 3
2021/5/10, 42, 23, 39, 16, 1, 3
2021/5/11, 60, 28, 49, 17, 2, 3
2021/5/12, 59, 47, 93, 21, 3, 3
2021/5/13, 100, 52, 87, 21, 3, 4
2021/5/14, 117, 22, 37, 12, 2, 3
2021/5/15, 60, 8, 31, 11, 1, 2
2021/5/16, 26, 15, 30, 14, 1, 3
2021/5/17, 47, 33, 52, 14, 2, 3
2021/5/18, 82, 39, 82, 14, 2, 3
2021/5/19, 87, 28, 55, 17, 1, 3
2021/5/20, 74, 23, 54, 13, 1, 4
2021/5/21, 59, 26, 63, 12, 3, 3
2021/5/22, 67, 34, 77, 14, 5, 3
2021/5/23, 85, 63, 53, 13, 3, 3
2021/5/24, 111, 88, 57, 14, 2, 3
2021/5/25, 112, 42, 48, 14, 1, 2
2021/5/26, 60, 34, 57, 16, , 3
2021/5/27, 66, 47, 72, 15, 2, 3
2021/5/28, 89, 36, 65, 14, 2, 3
2021/5/29, 67, 36, 75, 14, 3, 3
2021/5/30, 69, 39, 76, 17, 2, 3
2021/5/31, 64, 44, 84, 20, 5, 4
2021/6/1, 75, 46, 74, 14, 4, 3
2021/6/2, 84, 18, 40, 15, 3, 3
2021/6/3, 49, 27, 61, 15, 3, 3
2021/6/4, 62, 54, 94, 15, 3, 7
2021/6/5, 109, 55, 83, 13, 3, 4
2021/6/6, 117, 52, 82, 19, 3, 4
2021/6/7, 106, 63, 84, 22, 4, 3
2021/6/8, 143, 49, 57, 14, 3, 3
2021/6/9, 103, 38, 61, 10, 3, 3
2021/6/10, 89, 19, 49, 13, 2, 2
2021/6/11, 49, 35, 67, 16, 2, 3
2021/6/12, 96, 46, 60, 11, 2, 3
2021/6/13, 120, 59, 46, 16, 2, 3
2021/6/14, 146, 41, 34, 15, 2, 3
2021/6/15, 105, 14, 38, 12, 3, 2
2021/6/16, 39, 24, 34, 18, 2, 2
2021/6/17, 56, 16, 33, 14, 2, 2
2021/6/18, 50, 34, 62, 14, 2, 3
2021/6/19, 82, 40, 72, 13, 2, 3
2021/6/20, 90, 54, 72, 17, 3, 3
2021/6/21, 114, 37, 53, 17, 2, 3
2021/6/22, 80, 38, 46, 13, 1, 3
2021/6/23, 82, 35, 43, 14, 2, 2
2021/6/24, 80, 35, 46, 15, 3, 2
2021/6/25, 78, 14, 59, 12, 2, 2
2021/6/26, 54, 18, 71, 11, 2, 3
2021/6/27, 63, 22, 51, 16, 2, 3
2021/6/28, 65, 25, 54, 14, 2, 3
2021/6/29, 72, 31, 62, 13, 2, 3
2021/6/30, 79, 34, 63, 14, 2, 3
2021/1/4, 94, 40, 26, 27, 4, 6
2021/1/5, 88, 22, 28, 26, 3, 5
2021/1/6, 58, 20, 26, 16, 4, 4
2021/1/7, 45, 23, 24, 30, 3, 5
2021/1/8, 60, 26, 25, 29, 3, 6
2021/1/9, 68, 28, 22, 35, 4, 6
2021/1/10, 73, 48, 12, 47, 5, 6
2021/1/11, 120, 41, 33, 35, 4, 7
2021/1/12, 98, 71, 40, 42, 4, 7
2021/1/13, 91, 77, 21, 41, 3, 7
2021/1/14, 124, 57, 38, 28, 4, 5
2021/1/15, 89, 53, 33, 15, 4, 5
2021/1/16, 89, 19, 34, 12, 3, 4
2021/1/17, 40, 38, 32, 19, 4, 5
2021/1/18, 78, 33, 27, 25, 4, 5
2021/1/19, 64, 39, 26, 39, 5, 6
2021/1/20, 75, 27, 25, 34, 5, 5
2021/1/21, 62, 36, 13, 30, 5, 5
2021/1/22, 88, 45, 32, 29, 4, 6
2021/1/23, 108, 19, 33, 22, 3, 5
2021/1/24, 40, 30, 27, 28, 5, 5
2021/1/25, 57, 33, 28, 30, 6, 5
2021/1/26, 86, 46, 29, 24, 4, 5
2021/1/27, 82, 44, 31, 23, 5, 5
2021/1/28, 86, 30, 28, 14, 3, 4
2021/1/29, 57, 66, 30, 24, 5, 5
2021/1/30, 97, 61, 39, 21, 3, 5
2021/1/31, 106, 63, 32, 19, 5, 6
2021/2/1, 122, 38, 27, 15, 3, 3
2021/2/2, 75, 33, 32, 20, 3, 4
2021/2/3, 65, 38, 31, 20, 4, 4
2021/2/4, 73, 35, 26, 30, 6, 4
2021/2/5, 64, 40, 26, 35, 5, 6
2021/2/6, 92, 74, 37, 23, 7, 6
2021/2/7, 158, 35, 26, 18, 3, 4
2021/2/8, 70, 32, 27, 24, 4, 4
2021/2/9, 66, 37, 34, 27, 3, 4
2021/2/10, 79, 44, 32, 27, 4, 5
2021/2/11, 103, 56, 42, 25, 8, 6
2021/2/12, 138, 63, 50, 31, 6, 6
2021/2/13, 152, 55, 39, 29, 5, 6
2021/2/14, 132, 44, 39, 17, 7, 5
2021/2/15, 99, 23, 32, 16, 1, 3
2021/2/16, 54, 26, 28, 13, 2, 3
2021/2/17, 58, 31, 31, 16, 1, 4
2021/2/18, 57, 36, 46, 22, 2, 4
2021/2/19, 79, 62, 50, 27, 3, 6
2021/2/20, 123, 52, 57, 16, 3, 5
2021/2/21, 108, 45, 49, 20, 3, 4
2021/2/22, 96, 44, 34, 19, 3, 4
2021/2/23, 64, 53, 20, 30, 4, 5
2021/2/24, 95, 56, 19, 38, 3, 6
2021/2/25, 128, 32, 38, 23, 2, 5
2021/2/26, 73, 22, 38, 17, 2, 4
2021/2/27, 47, 24, 28, 22, 2, 4
2021/2/28, 62, 13, 34, 15, 2, 3
2021/3/1, 38, 20, 33, 15, 1, 4
2021/3/2, 49, 35, 31, 23, 1, 5
2021/3/3, 71, 31, 27, 27, 3, 5
2021/3/4, 71, 37, 41, 27, 3, 5
2021/3/5, 85, 63, 30, 22, 2, 5
2021/3/6, 154, 41, 37, 13, 1, 5
2021/3/7, 84, 59, 39, 18, 2, 11
2021/3/8, 136, 55, 47, 25, 3, 5
2021/3/9, 121, 62, 52, 28, 3, 5
2021/3/10, 132, 70, 62, 31, 3, 5
2021/3/11, 156, 38, 38, 22, 1, 4
2021/3/12, 100, 39, 44, 23, 2, 4
2021/3/13, 86, 55, 52, 19, 2, 5
2021/3/14, 128, 60, 46, 23, 2, 5
2021/3/15, 123, 57, 42, 16, 3, 3
2021/3/16, 72, 75, 35, 24, 4, 4
2021/3/17, 81, 68, 48, 26, 3, 4
2021/3/18, 90, 61, 41, 19, 3, 3
2021/3/19, 94, 37, 39, 19, 2, 4
2021/3/20, 80, 50, 42, 13, 1, 4
2021/3/21, 111, 46, 41, 18, 2, 4
2021/3/22, 66, 71, 56, 20, 3, 4
2021/3/23, 103, 54, 45, 22, 2, 3
2021/3/24, 79, 49, 63, 24, 3, 3
2021/3/25, 81, 65, 40, 32, 3, 4
2021/3/26, 139, 38, 49, 22, 2, 3
2021/3/27, 73, 24, 42, 17, 1, 3
2021/3/28, 64, 460, 44, 17, 2, 5
2021/3/29, 170, 298, 42, 22, 3, 4
2021/3/30, 125, 56, 53, 29, 3, 3
2021/3/31, 84, 51, 44, 22, 2, 3
2020/10/1, 64, 15, 35, 4, 3, 3
2020/10/2, 50, 17, 37, 6, 4, 4
2020/10/3, 56, 34, 39, 10, 4, 5
2020/10/4, 77, 26, 29, 12, 5, 4
2020/10/5, 46, 24, 35, 15, 5, 4
2020/10/6, 50, 22, 36, 16, 2, 4
2020/10/7, 48, 18, 35, 12, 3, 4
2020/10/8, 29, 21, 38, 11, 3, 4
2020/10/9, 38, 23, 40, 12, 4, 4
2020/10/10, 39, 31, 48, 10, 3, 4
2020/10/11, 63, 45, 46, 15, 3, 4
2020/10/12, 78, 23, 31, 19, 2, 4
2020/10/13, 39, 36, 32, 25, 3, 5
2020/10/14, 72, 34, 30, 22, 3, 4
2020/10/15, 62, 43, 10, 33, 3, 5
2020/10/16, 94, 51, 47, 22, 3, 4
2020/10/17, 111, 43, 43, 18, 3, 4
2020/10/18, 89, 55, 55, 28, 3, 5
2020/10/19, 95, 61, 65, 32, 3, 4
2020/10/20, 127, 42, 28, 27, 2, 4
2020/10/21, 80, 43, 37, 15, 3, 4
2020/10/22, 70, 32, 30, 15, 3, 4
2020/10/23, 41, 30, 35, 17, 2, 4
2020/10/24, 50, 30, 44, 16, 3, 4
2020/10/25, 58, 49, 55, 23, 3, 4
2020/10/26, 85, 66, 56, 30, 3, 6
2020/10/27, 152, 66, 49, 27, 4, 5
2020/10/28, 133, 42, 34, 25, 3, 4
2020/10/29, 56, 51, 34, 29, 3, 5
2020/10/30, 81, 37, 42, 24, 2, 4
2020/10/31, 64, 23, 34, 14, 4, 3
2020/11/1, 48, 36, 30, 21, 3, 5
2020/11/2, 52, 31, 26, 18, 2, 4
2020/11/3, 44, 31, 27, 21, 3, 4
2020/11/4, 57, 42, 23, 32, 3, 5
2020/11/5, 72, 38, 23, 31, 4, 6
2020/11/6, 69, 52, 52, 22, 3, 6
2020/11/7, 98, 55, 28, 19, 3, 5
2020/11/8, 94, 32, 26, 21, 3, 5
2020/11/9, 54, 34, 30, 24, 4, 5
2020/11/10, 55, 39, 27, 29, 4, 5
2020/11/11, 76, 44, 34, 34, 4, 6
2020/11/12, 95, 57, 39, 32, 4, 5
2020/11/13, 124, 57, 45, 44, 3, 5
2020/11/14, 122, 51, 43, 27, 3, 5
2020/11/15, 116, 61, 36, 43, 3, 7
2020/11/16, 137, 51, 35, 36, 2, 8
2020/11/17, 126, 29, 32, 15, 4, 4
2020/11/18, 68, 20, 29, 12, 2, 6
2020/11/19, 43, 29, 24, 11, 3, 6
2020/11/20, 46, 31, 22, 19, 4, 4
2020/11/21, 74, 32, 27, 15, 2, 5
2020/11/22, 85, 25, 25, 11, 3, 6
2020/11/23, 54, 29, 21, 27, 4, 5
2020/11/24, 64, 36, 29, 29, 4, 7
2020/11/25, 77, 48, 31, 32, 4, 7
2020/11/26, 115, 48, 24, 26, 4, 6
2020/11/27, 112, 26, 26, 15, 3, 3
2020/11/28, 57, 23, 24, 14, 3, 4
2020/11/29, 49, 25, 27, 23, 3, 4
2020/11/30, 58, 33, 21, 31, 3, 5
2020/12/1, 75, 41, 21, 38, 4, 5
2020/12/2, 81, 30, 27, 29, 4, 5
2020/12/3, 64, 32, 24, 31, 4, 5
2020/12/4, 67, 35, 29, 30, 3, 5
2020/12/5, 70, 42, 28, 30, 3, 5
2020/12/6, 89, 52, 26, 32, 3, 6
2020/12/7, 115, 41, 27, 27, 4, 5
2020/12/8, 90, 40, 22, 37, 3, 6
2020/12/9, 89, 45, 17, 47, 5, 6
2020/12/10, 101, 61, 22, 41, 4, 7
2020/12/11, 143, 56, 33, 32, 4, 7
2020/12/12, 118, 41, 34, 20, 3, 6
2020/12/13, 89, 21, 23, 13, 3, 4
2020/12/14, 39, 23, 22, 18, 3, 4
2020/12/15, 51, 25, 24, 20, 3, 5
2020/12/16, 62, 26, 23, 27, 4, 6
2020/12/17, 56, 39, 18, 31, 4, 7
2020/12/18, 81, 29, 23, 21, 3, 6
2020/12/19, 51, 29, 27, 24, 4, 6
2020/12/20, 65, 40, 25, 34, 4, 7
2020/12/21, 88, 48, 26, 37, 3, 7
2020/12/22, 103, 57, 41, 40, 4, 7
2020/12/23, 138, 57, 30, 37, 4, 5
2020/12/24, 110, 29, 28, 25, 3, 5
2020/12/25, 59, 45, 26, 32, 3, 6
2020/12/26, 75, 40, 26, 37, 3, 7
2020/12/27, 80, 34, 28, 44, 4, 5
2020/12/28, 68, 52, 24, 31, 3, 6
2020/12/29, 126, 23, 23, 14, 3, 4
2020/12/30, 47, 26, 23, 24, 4, 5
2020/12/31, 51, 28, 26, 29, 3, 6
2021/1/1, 66, 43, 29, 25, 3, 6
2021/1/2, 74, 39, 27, 29, 4, 6
2021/1/3, 74, 43, 13, 46, 4, 8
2020/7/1, 46, 37, 79, 18, 5, 3
2020/7/2, 87, 28, 34, 18, 8, 3
2020/7/3, 64, 21, 36, 14, 9, 2
2020/7/4, 47, 18, 45, 11, 5, 2
2020/7/5, 53, 25, 119, 17, 3, 3
2020/7/6, 63, 22, 72, 18, 6, 3
2020/7/7, 58, 29, 63, 17, 9, 3
2020/7/8, 61, 31, 56, 14, 11, 3
2020/7/9, 71, 23, 65, 15, 4, 3
2020/7/10, 51, 29, 69, 13, 3, 4
2020/7/11, 74, 24, 40, 8, 2, 3
2020/7/12, 66, 10, 27, 5, 4, 3
2020/7/13, 27, 8, 31, 10, 2, 3
2020/7/14, 19, 10, 30, 13, 3, 3
2020/7/15, 24, 23, 61, 13, 3, 3
2020/7/16, 49, 37, 88, 16, 4, 3
2020/7/17, 90, 30, 48, 11, 3, 3
2020/7/18, 71, 20, 49, 8, 3, 3
2020/7/19, 57, 16, 78, 11, 4, 3
2020/7/20, 44, 26, 80, 16, 3, 4
2020/7/21, 66, 27, 51, 15, 3, 5
2020/7/22, 75, 11, 38, 12, 3, 3
2020/7/23, 30, 9, 41, 12, 4, 3
2020/7/24, 26, 16, 40, 11, 5, 3
2020/7/25, 31, 21, 40, 8, 3, 3
2020/7/26, 57, 31, 43, 17, 3, 5
2020/7/27, 72, 21, 68, 14, 4, 4
2020/7/28, 54, 9, 36, 10, 3, 2
2020/7/29, 37, 14, 37, 9, 3, 2
2020/7/30, 31, 18, 32, 12, 3, 3
2020/7/31, 53, 20, 30, 12, 4, 2
2020/8/1, 41, 16, 29, 6, 4, 3
2020/8/2, 35, 39, 37, 6, 4, 2
2020/8/3, 69, 36, 34, 7, 5, 2
2020/8/4, 80, 35, 42, 5, 4, 3
2020/8/5, 80, 25, 55, 9, 5, 3
2020/8/6, 52, 16, 29, 13, 4, 4
2020/8/7, 39, 10, 32, 11, 12, 4
2020/8/8, 27, 14, 27, 2, 20, 3
2020/8/9, 36, 13, 21, 2, 12, 3
2020/8/10, 30, 22, 36, 6, 11, 3
2020/8/11, 51, 22, 36, 7, 2, 3
2020/8/12, 42, 25, 51, 7, 4, 2
2020/8/13, 38, 29, 66, 12, 3, 4
2020/8/14, 51, 27, 52, 7, 3, 3
2020/8/15, 50, 23, 32, 4, 4, 2
2020/8/16, 40, 27, 42, 5, 4, 3
2020/8/17, 56, 32, 52, 8, 5, 3
2020/8/18, 66, 36, 49, 15, 4, 3
